dates,confirmed,recovered,tested,other,deceased,vaccinated1,vaccinated2
2020-07-16,272,160,17489,0,0,0,0
2020-07-17,282,160,17760,0,0,0,0
2020-07-18,284,167,17963,0,0,0,0
2020-07-19,284,167,18147,0,0,0,0
2020-07-20,297,168,18147,0,0,0,0
2020-07-21,297,168,18297,0,0,0,0
2020-07-22,317,179,18603,0,0,0,0
2020-07-23,326,183,19014,0,0,0,0
2020-07-24,332,183,19238,0,0,0,0
2020-07-25,361,183,19781,0,0,0,0
2020-07-26,361,193,20053,0,0,0,0
2020-07-27,361,193,20053,0,0,0,0
2020-07-28,384,198,20442,0,0,0,0
2020-07-29,395,215,20597,0,0,0,0
2020-07-30,408,234,20798,0,0,0,0
2020-07-31,408,247,21118,0,0,0,0
2020-08-01,413,253,21294,0,0,0,0
2020-08-02,470,258,21523,0,0,0,0
2020-08-03,496,266,21583,0,0,0,0
2020-08-04,502,282,21845,0,0,0,0
2020-08-05,505,286,21956,0,0,0,0
2020-08-06,538,288,22211,0,0,0,0
2020-08-07,559,288,22211,0,0,0,0
2020-08-08,567,296,22211,0,0,0,0
2020-08-09,608,298,23324,0,0,0,0
2020-08-10,620,323,23702,0,0,0,0
2020-08-11,623,323,23848,0,0,0,0
2020-08-12,648,330,24895,0,0,0,0
2020-08-13,649,343,25054,0,0,0,0
2020-08-14,657,347,25472,0,0,0,0
2020-08-15,713,356,25929,0,0,0,0
2020-08-16,777,371,26611,0,0,0,0
2020-08-17,789,372,27115,0,0,0,0
2020-08-18,815,379,27388,0,0,0,0
2020-08-19,860,384,28076,0,0,0,0
2020-08-20,874,402,28976,0,0,0,0
2020-08-21,895,420,30753,0,0,0,0
2020-08-22,903,421,32391,0,0,0,0
2020-08-23,918,459,33486,0,0,0,0
2020-08-24,918,461,33507,0,0,0,0
2020-08-25,953,464,35214,0,0,0,0
2020-08-26,967,473,36240,0,0,0,0
2020-08-27,974,500,37452,0,0,0,0
2020-08-28,1003,514,38534,0,0,0,0
2020-08-29,1003,584,38906,0,0,0,0
2020-08-30,1008,589,40383,0,0,0,0
2020-08-31,1011,589,40797,0,0,0,0
2020-09-01,1012,610,41683,0,0,0,0
2020-09-02,1020,659,42332,0,0,0,0
2020-09-03,1040,669,42977,0,0,0,0
2020-09-04,1046,681,43846,0,0,0,0
2020-09-05,1062,713,44803,0,0,0,0
2020-09-06,1093,732,45073,0,0,0,0
2020-09-07,1114,732,45153,0,0,0,0
2020-09-08,1123,745,45925,0,0,0,0
2020-09-09,1192,750,46414,0,0,0,0
2020-09-10,1333,750,46638,0,0,0,0
2020-09-11,1353,790,47214,0,0,0,0
2020-09-12,1379,823,49091,0,0,0,0
2020-09-13,1414,830,50259,0,0,0,0
2020-09-14,1428,919,51316,0,0,0,0
2020-09-15,1468,922,52622,0,0,0,0
2020-09-16,1480,929,54199,0,0,0,0
2020-09-17,1506,949,55463,0,0,0,0
2020-09-18,1534,973,57012,0,0,0,0
2020-09-19,1548,989,59015,0,0,0,0
2020-09-20,1578,1002,60759,0,0,0,0
2020-09-21,1585,1012,62407,0,0,0,0
2020-09-22,1691,1023,64312,0,0,0,0
2020-09-23,1713,1095,66320,0,0,0,0
2020-09-24,1759,1104,68340,0,0,0,0
2020-09-25,1786,1288,70483,0,0,0,0
2020-09-26,1835,1316,72410,0,0,0,0
2020-09-27,1865,1368,74326,0,0,0,0
2020-09-28,1908,1417,75552,0,0,0,0
2020-09-29,1958,1548,76976,0,0,0,0
2020-09-30,1986,1598,78491,0,0,0,0
2020-10-01,2018,1721,79743,0,0,0,0
2020-10-02,2049,1736,80859,0,0,0,0
2020-10-03,2103,1772,81967,0,0,0,0
2020-10-04,2120,1791,82667,0,0,0,0
2020-10-05,2120,1837,83092,0,0,0,0
2020-10-06,2128,1887,83965,0,0,0,0
2020-10-07,2148,1895,84822,0,0,0,0
2020-10-08,2150,1926,85701,0,0,0,0
2020-10-09,2157,1974,85986,0,0,0,0
2020-10-10,2162,1984,87240,0,0,0,0
2020-10-11,2175,2010,87699,0,0,0,0
2020-10-12,2184,2046,88551,0,0,0,0
2020-10-13,2202,2093,89795,0,0,0,0
2020-10-14,2212,2108,90748,0,0,0,0
2020-10-15,2220,2121,92151,0,0,0,0
2020-10-16,2229,2127,93584,0,0,0,0
2020-10-17,2245,2137,95288,0,0,0,0
2020-10-18,2253,2148,95288,0,0,0,0
2020-10-19,2253,2151,96427,0,0,0,0
2020-10-20,2280,2163,97664,0,0,0,0
2020-10-21,2310,2174,99424,0,0,0,0
2020-10-22,2341,2175,100553,0,0,0,0
2020-10-23,2359,2184,101868,0,0,0,0
2020-10-24,2389,2194,102952,0,0,0,0
2020-10-25,2447,2194,104131,0,0,0,0
2020-10-26,2493,2209,104545,0,0,0,0
2020-10-27,2527,2224,106304,0,0,0,0
2020-10-28,2607,2238,107811,0,1,0,0
2020-10-29,2656,2256,109476,0,1,0,0
2020-10-30,2694,2270,111058,0,1,0,0
2020-10-31,2722,2291,112216,0,1,0,0
2020-11-01,2756,2299,113915,0,1,0,0
2020-11-02,2757,2347,114065,0,1,0,0
2020-11-03,2792,2374,115980,0,1,0,0
2020-11-04,2893,2435,117038,0,1,0,0
2020-11-05,2958,2473,118253,0,2,0,0
2020-11-06,2990,2485,119661,0,2,0,0
2020-11-07,3032,2526,121633,0,2,0,0
2020-11-08,3090,2618,123015,0,2,0,0
2020-11-09,3096,2637,123185,0,2,0,0
2020-11-10,3156,2684,124730,0,2,0,0
2020-11-11,3217,2688,126142,0,2,0,0
2020-11-12,3242,2739,127101,0,2,0,0
2020-11-13,3309,2792,128261,0,2,0,0
2020-11-14,3368,2820,129407,0,3,0,0
2020-11-15,3393,2855,129990,0,4,0,0
2020-11-16,3396,2881,130825,0,5,0,0
2020-11-17,3444,2919,132404,0,5,0,0
2020-11-18,3481,2980,134538,0,5,0,0
2020-11-19,3513,3025,135926,0,5,0,0
2020-11-20,3541,3065,137933,0,5,0,0
2020-11-21,3607,3122,139021,0,5,0,0
2020-11-22,3647,3170,140073,0,5,0,0
2020-11-23,3660,3203,140387,0,5,0,0
2020-11-24,3710,3298,142133,0,5,0,0
2020-11-25,3745,3319,143687,0,5,0,0
2020-11-26,3765,3352,145189,0,5,0,0
2020-11-27,3788,3367,146556,0,5,0,0
2020-11-28,3806,3425,148003,0,5,0,0
2020-11-29,3823,3440,149061,0,5,0,0
2020-11-30,3825,3499,150119,0,5,0,0
2020-12-01,3847,3572,151056,0,6,0,0
2020-12-02,3869,3584,152137,0,6,0,0
2020-12-03,3881,3647,153180,0,6,0,0
2020-12-04,3888,3682,154157,0,6,0,0
2020-12-05,3913,3706,155507,0,6,0,0
2020-12-06,3934,3723,156651,0,6,0,0
2020-12-07,3936,3756,157292,0,6,0,0
2020-12-08,3968,3764,158844,0,6,0,0
2020-12-09,3977,3782,159714,0,6,0,0
2020-12-10,3984,3790,161036,0,6,0,0
2020-12-11,4007,3820,162246,0,7,0,0
2020-12-12,4024,3836,163202,0,7,0,0
2020-12-13,4035,3844,164318,0,7,0,0
2020-12-14,4040,3869,164617,0,7,0,0
2020-12-15,4049,3893,165763,0,7,0,0
2020-12-16,4080,3906,167275,0,7,0,0
2020-12-17,4085,3922,168082,0,7,0,0
2020-12-18,4094,3940,169138,0,7,0,0
2020-12-19,4110,3957,170231,0,7,0,0
2020-12-20,4122,3963,171122,0,7,0,0
2020-12-21,4124,3973,171305,0,7,0,0
2020-12-22,4133,3986,172481,0,7,0,0
2020-12-23,4141,4000,173567,0,8,0,0
2020-12-24,4156,4024,174742,0,8,0,0
2020-12-25,4178,4036,175756,0,8,0,0
2020-12-26,4178,4046,175756,0,8,0,0
2020-12-27,4182,4049,176131,0,8,0,0
2020-12-28,4184,4068,176234,0,8,0,0
2020-12-29,4190,4085,177387,0,8,0,0
2020-12-30,4199,4091,177387,0,8,0,0
2020-12-31,4204,4098,179594,0,8,0,0
2021-01-01,4216,4100,180519,0,8,0,0
2021-01-02,4219,4103,180620,0,8,0,0
2021-01-03,4223,4121,181165,0,8,0,0
2021-01-04,4223,4147,181351,0,8,0,0
2021-01-05,4234,4153,182272,0,8,0,0
2021-01-06,4247,4160,183145,0,8,0,0
2021-01-07,4256,4172,184069,0,8,0,0
2021-01-08,4259,4185,185161,0,8,0,0
2021-01-09,4275,4186,186098,0,8,0,0
2021-01-10,4292,4192,186887,0,9,0,0
2021-01-11,4293,4194,187097,0,9,0,0
2021-01-12,4299,4199,188118,0,9,0,0
2021-01-13,4303,4200,189196,0,9,0,0
2021-01-14,4310,4205,190060,0,9,0,0
2021-01-15,4310,4212,191096,0,9,0,0
2021-01-16,4314,4228,191982,0,9,314,0
2021-01-17,4322,4235,192766,0,9,314,0
2021-01-18,4323,4240,193034,0,9,554,0
2021-01-19,4329,4251,194415,0,9,1091,0
2021-01-20,4334,4268,195534,0,9,1508,0
2021-01-21,4346,4274,197674,0,9,2537,0
2021-01-22,4349,4282,198999,0,9,3657,0
2021-01-23,4349,4284,200128,0,9,3979,0
2021-01-24,4351,4289,201240,0,9,3979,0
2021-01-25,4351,4298,201360,0,9,4852,0
2021-01-26,4356,4300,201360,0,9,4852,0
2021-01-27,4359,4306,203378,0,9,6142,0
2021-01-28,4362,4313,204491,0,9,6728,0
2021-01-29,4363,4318,205361,0,9,8497,0
2021-01-30,4366,4322,206095,0,9,9346,0
2021-01-31,4372,4330,207303,0,9,9346,0
2021-02-01,4372,4333,207778,0,9,9932,0
2021-02-02,4373,4334,209012,0,9,9932,0
2021-02-03,4376,4337,209716,0,9,9995,0
2021-02-04,4376,4342,211423,0,9,10044,0
2021-02-05,4380,4345,212732,0,9,10555,0
2021-02-06,4381,4350,214309,0,9,10937,0
2021-02-07,4382,4350,214776,0,9,10937,0
2021-02-08,4383,4353,215331,0,9,10937,0
2021-02-09,4386,4356,216510,0,9,11046,0
2021-02-10,4388,4359,217442,0,9,11046,0
2021-02-11,4390,4361,218043,0,9,11046,0
2021-02-12,4391,4363,219250,0,9,11332,0
2021-02-13,4392,4363,219250,0,9,11494,74
2021-02-14,4392,4366,220482,0,9,11680,74
2021-02-15,4392,4367,220610,0,10,12330,227
2021-02-16,4395,4368,221744,0,10,12330,227
2021-02-17,4396,4369,222475,0,10,12976,585
2021-02-18,4399,4372,223448,0,10,13731,1384
2021-02-19,4405,4373,224471,0,10,14428,2206
2021-02-20,4407,4377,225762,0,10,14627,2241
2021-02-21,4409,4377,226402,0,10,14627,2241
2021-02-22,4409,4379,226729,0,10,15749,3052
2021-02-23,4410,4379,227698,0,10,17315,3490
2021-02-24,4413,4380,228634,0,10,19643,4031
2021-02-25,4413,4382,229425,0,10,20955,4876
2021-02-26,4419,4386,230420,0,10,21997,5659
2021-02-27,4422,4388,231396,0,10,21997,5659
2021-02-28,4423,4393,232060,0,10,21997,5659
2021-03-01,4423,4396,232293,0,10,22819,6694
2021-03-02,4426,4397,233304,0,10,25374,8092
2021-03-03,4427,4398,234742,0,10,28350,9036
2021-03-04,4427,4400,235319,0,10,30949,9109
2021-03-05,4428,4404,236334,0,10,31804,9171
2021-03-06,4428,4409,237047,0,10,32984,9213
2021-03-07,4428,4410,237047,0,10,32984,9213
2021-03-08,4428,4412,237957,0,10,34814,9276
2021-03-09,4432,4415,239090,0,10,37761,9400
2021-03-10,4434,4415,239750,0,10,41288,9799
2021-03-11,4434,4416,240444,0,10,42920,9946
2021-03-12,4435,4416,240960,0,10,44223,10008
2021-03-13,4435,4416,241471,0,10,44703,10084
2021-03-14,4436,4416,242331,0,10,44703,10084
2021-03-15,4437,4417,242541,0,10,46178,10514
2021-03-16,4439,4417,243076,0,10,48736,10608
2021-03-17,4442,4417,243076,0,10,49392,10671
2021-03-18,4445,4421,244539,0,11,49814,11212
2021-03-19,4445,4421,245225,0,11,50055,11564
2021-03-20,4446,4421,245679,0,11,50501,11746
2021-03-21,4447,4421,246189,0,11,50501,11746
2021-03-22,4448,4421,246527,0,11,50754,12079
2021-03-23,4451,4423,247247,0,11,51146,12461
2021-03-24,4452,4425,247878,0,11,51375,12564
2021-03-25,4454,4425,248310,0,11,51831,12719
2021-03-26,4460,4425,249029,0,11,52575,13156
2021-03-27,4463,4426,249659,0,11,52575,13156
2021-03-28,4465,4428,251064,0,11,52575,13156
2021-03-29,4465,4428,251302,0,11,52576,13272
2021-03-30,4468,4434,251722,0,11,52785,13527
2021-03-31,4473,4434,252400,0,11,52859,13807
2021-04-01,4476,4436,253203,0,11,53603,14421
2021-04-02,4484,4436,253938,0,11,56979,14889
2021-04-03,4487,4436,254324,0,11,57050,14937
2021-04-04,4490,4439,254871,0,11,57059,14971
2021-04-05,4491,4444,255297,0,11,57835,15731
2021-04-06,4500,4445,256032,0,11,60838,17526
2021-04-07,4508,4451,257181,0,11,63880,18290
2021-04-08,4522,4454,258555,0,11,67481,19506
2021-04-09,4558,4457,259943,0,11,71542,21136
2021-04-10,4583,4457,260728,0,11,73635,21594
2021-04-11,4612,4458,262310,0,11,73847,22010
2021-04-12,4619,4468,262830,0,12,81107,23971
2021-04-13,4655,4469,264490,0,12,87337,25769
2021-04-14,4685,4470,266380,0,12,94675,28385
2021-04-15,4722,4477,268697,0,12,105266,30317
2021-04-16,4747,4482,271178,0,12,117031,31042
2021-04-17,4809,4483,273248,0,12,122337,31701
2021-04-18,4859,4509,273248,0,12,122419,31764
2021-04-19,4904,4518,273855,0,12,131788,33045
2021-04-20,4995,4569,273855,0,12,139761,34618
2021-04-21,5085,4576,280243,0,12,144527,36302
2021-04-22,5158,4600,282502,0,12,156092,38044
2021-04-23,5220,4605,285702,0,12,166665,39526
2021-04-24,5283,4637,287694,0,12,170791,40351
2021-04-25,5388,4671,289994,0,13,170859,40378
2021-04-26,5410,4731,290416,0,13,181154,42285
2021-04-27,5513,4743,293905,0,13,191462,43697
2021-04-28,5741,4792,297210,0,13,199993,43924
2021-04-29,5879,4882,300922,0,13,206116,44330
2021-04-30,6019,4926,303922,0,15,211363,44733
2021-05-01,6132,4926,306714,0,15,214013,44909
2021-05-02,6284,5046,308827,0,16,213937,44878
2021-05-03,6358,5112,310058,0,17,218489,45096
2021-05-04,6556,5168,313575,0,17,221756,45673
2021-05-05,6794,5305,316793,0,17,225105,45887
2021-05-06,6964,5351,320041,0,17,228855,46324
2021-05-07,7147,5459,323271,0,17,230488,46817
2021-05-08,7382,5583,326234,0,17,230871,46989
2021-05-09,7550,5755,326234,0,19,230871,46989
2021-05-10,7623,5920,329805,0,22,232513,48687
2021-05-11,7795,6002,333364,0,22,233731,50260
2021-05-12,8035,6120,337104,0,23,235142,50405
2021-05-13,8176,6205,337104,0,23,236835,50700
2021-05-14,8377,6411,341916,0,23,237504,50839
2021-05-15,8499,6498,341916,0,23,238195,50900
2021-05-16,8679,6687,346042,0,24,238215,50900
2021-05-17,8829,6932,346641,0,26,240098,50902
2021-05-18,9068,7094,346641,0,29,242712,50908
2021-05-19,9252,7271,352904,0,30,245986,50911
2021-05-20,9444,7407,354526,0,30,250241,50978
2021-05-21,9732,7521,354526,0,30,252192,50982
2021-05-22,10006,7736,354526,0,31,252195,50982
2021-05-23,10220,7839,367090,0,33,252190,50982
2021-05-24,10332,8019,367090,0,33,253879,51045
2021-05-25,10621,8160,367090,0,34,255368,51058
2021-05-26,10937,8292,375843,0,34,256097,51060
2021-05-27,11143,8487,377806,0,34,257521,51070
2021-05-28,11382,8643,377806,0,35,260316,51085
2021-05-29,11659,8863,384898,0,35,262293,51087
2021-05-30,11988,8961,389007,0,36,262364,51087
2021-05-31,12087,9214,389751,0,40,264123,51117
2021-06-01,12399,9347,393681,0,42,265115,51144
2021-06-02,12634,9494,393681,0,44,265606,51152
2021-06-03,12859,9602,400698,0,46,267025,51171
2021-06-04,13064,9816,403676,0,48,271065,51215
2021-06-05,13300,10151,406982,0,52,272303,51215
2021-06-06,13567,10345,409868,0,53,272304,51215
2021-06-07,13679,10553,410614,0,55,276294,51410
2021-06-08,13994,10769,414581,0,57,279876,51576
2021-06-09,14196,10891,417795,0,58,283167,51870
2021-06-10,14533,11104,422125,0,61,287688,51887
2021-06-11,14743,11358,425706,0,61,290811,52035
2021-06-12,14921,11545,428415,0,62,291725,52319
2021-06-13,15266,11748,432281,0,63,291725,52319
2021-06-14,15363,11879,433232,0,70,304944,52350
2021-06-15,15631,12191,437480,0,70,320683,52393
2021-06-16,15899,12414,439923,0,72,341314,52406
2021-06-17,16135,12630,442944,0,75,357803,52635
2021-06-18,16437,12858,447339,0,76,368706,52653
2021-06-19,16750,13129,450600,0,78,376028,52652
2021-06-20,16943,13390,453379,0,82,376024,52652
2021-06-21,17605,13667,455256,0,84,392951,52806
2021-06-22,17979,13900,459755,0,85,420398,52862
2021-06-23,18398,14096,463729,0,86,443241,53016
2021-06-24,18635,14316,466865,0,87,465461,53086
2021-06-25,18859,14554,470278,0,89,487327,53195
2021-06-26,19091,14863,474312,0,91,497203,53240
2021-06-27,19324,15040,476502,0,91,497356,53240
2021-06-28,19455,15295,478495,0,91,506474,53460
2021-06-29,19819,15512,483597,0,92,514605,53993
2021-06-30,20075,16188,478440,0,93,518686,54369
2021-07-01,20492,16545,488984,0,93,524954,55599
2021-07-02,20770,16899,492990,0,94,534950,57722
2021-07-03,21003,17254,492990,0,95,540569,59673
2021-07-04,21246,17661,496586,0,95,540706,59673
2021-07-05,21334,18026,497375,0,98,548934,62963
2021-07-06,21854,18383,503176,0,98,554964,65647
2021-07-07,22155,18643,506725,0,99,562364,69749
2021-07-08,22703,19007,509970,0,101,572405,77211
2021-07-09,23014,19124,513470,0,101,580502,86722
2021-07-10,23551,19387,517449,0,103,583307,88062
2021-07-11,23993,19618,521533,0,107,583639,88062
2021-07-12,24183,19803,522529,0,112,588467,96562
2021-07-13,24702,19994,527833,0,113,595382,103294
2021-07-14,25170,20262,532662,0,115,600309,108960
2021-07-15,25751,20478,537915,0,116,604815,116269
2021-07-16,26206,20829,542452,0,119,608489,125152
2021-07-17,26690,21136,547478,0,120,609286,127508
2021-07-18,27153,21363,552157,0,122,609380,127514
2021-07-19,27489,21688,553496,0,123,614394,137962
2021-07-20,28295,22061,560932,0,125,619675,149231
2021-07-21,29020,22322,565462,0,127,621330,152596
2021-07-22,29645,22617,569840,0,130,624169,161962
2021-07-23,30492,22904,575148,0,131,626386,170442
2021-07-24,31145,23238,580691,0,135,626561,171543
2021-07-25,32083,23572,585310,0,136,626660,171640
2021-07-26,33452,23911,587120,0,137,628521,175309
2021-07-27,34570,24233,593512,0,139,630725,182336
2021-07-28,35297,24657,598718,0,140,633507,188079
2021-07-29,36397,25158,599818,0,140,636054,191759
2021-07-30,37171,25744,606613,0,143,638084,195504
2021-07-31,38064,26387,616223,0,148,643821,196953
2021-08-01,38925,27024,627155,0,150,643958,197013
2021-08-02,39363,27642,628367,0,151,644980,198165
2021-08-03,40111,28177,637590,0,155,645846,198929
2021-08-04,40995,28861,646760,0,157,647051,200035
2021-08-05,42083,29547,655818,0,158,648930,201734
2021-08-06,42808,30500,663520,0,161,651442,204046
2021-08-07,43530,31393,669951,0,162,653314,204952
2021-08-08,44239,32206,679159,0,167,653446,204972
2021-08-09,44520,32854,680547,0,168,654946,206780
2021-08-10,45457,33722,688280,0,171,656018,209089
2021-08-11,46320,34734,694812,0,172,657301,212015
2021-08-12,46896,35677,701004,0,173,658520,215259
2021-08-13,47471,36679,709087,0,174,659610,217374
2021-08-14,47995,37626,724107,0,178,660143,217691
2021-08-15,48462,38693,732879,0,181,660326,217853
2021-08-16,48711,39647,734137,0,184,661354,220146
2021-08-17,49350,40681,744347,0,184,662166,221624
2021-08-18,49950,42015,752981,0,186,662987,223029
2021-08-19,50437,43145,764156,0,190,664714,224574
2021-08-20,50959,44368,771833,0,192,665666,225827
2021-08-21,51604,45418,778577,0,192,665491,225976
2021-08-22,52180,46290,788222,0,196,665740,225941
2021-08-23,52472,46789,790315,0,200,666271,227831
2021-08-24,53317,47192,800419,0,201,667563,229581
2021-08-25,54057,47567,810055,0,201,668137,230835
2021-08-26,54851,48080,818443,0,202,668821,231518
2021-08-27,55756,48336,828410,0,206,669369,233563
2021-08-28,56644,48968,836986,0,209,669369,233563
2021-08-29,57522,49239,837866,0,212,669582,234012
2021-08-30,57962,49798,839814,0,214,669821,235748
2021-08-31,59119,50170,852854,0,217,670273,237474
2021-09-01,59999,51028,862458,0,218,670431,238618
2021-09-02,61110,51390,871510,0,219,671357,241093
2021-09-03,61992,52080,878001,0,219,672129,245138
2021-09-04,62817,52581,887084,0,222,673046,245670
2021-09-05,63784,53466,894617,0,223,673147,245689
2021-09-06,64228,54056,896667,0,225,674375,253437
2021-09-07,65696,54697,908982,0,227,675308,265818
2021-09-08,66910,55438,918236,0,228,675907,274873
2021-09-09,67971,56355,928710,0,230,677321,286213
2021-09-10,69026,57171,938509,0,233,678245,295019
2021-09-11,69751,58175,945263,0,235,678503,297260
2021-09-12,70840,58747,953054,0,237,678503,297260
2021-09-13,71381,59273,954798,0,241,679460,306546
2021-09-14,72883,60297,963963,0,244,680500,320197
2021-09-15,74068,61247,973331,0,248,681705,335688
2021-09-16,75470,62449,984930,0,251,682690,346555
2021-09-17,76591,63518,992739,0,254,684018,358478
2021-09-18,78067,64446,1001136,0,257,684563,362438
2021-09-19,79171,65336,1006454,0,259,684563,362438
2021-09-20,79729,66057,1009333,0,261,686094,372751
2021-09-21,81460,67184,1018677,0,267,687871,383502
2021-09-22,82815,68199,1027482,0,270,689432,393509
2021-09-23,84109,69333,1035878,0,278,690706,402479
2021-09-24,85366,70620,1044561,0,285,691910,411646
2021-09-25,86688,71321,1054395,0,286,692643,413301
2021-09-26,88166,72913,1062624,0,292,692897,413332
2021-09-27,88693,74394,1064283,0,301,693977,419676
2021-09-28,90539,75405,1073777,0,303,695394,426710
2021-09-29,91919,76512,1080933,0,306,696273,434973
2021-09-30,93660,78104,1090373,0,309,696934,441294
2021-10-01,94830,79781,1097323,0,313,697722,445928
2021-10-02,96456,81262,1105242,0,316,697797,446502
2021-10-03,97732,82585,1112595,0,319,697797,446502
2021-10-04,98175,83619,1114124,0,326,698228,449816
2021-10-05,99856,84987,1123455,0,331,699126,454324
2021-10-06,101327,86213,1133032,0,335,699659,457911
2021-10-07,102629,87148,1142781,0,342,700477,463257
2021-10-08,103709,88358,1151163,0,344,701243,468842
2021-10-09,104659,89847,1159050,0,345,701296,469445
2021-10-10,105829,91485,1165238,0,354,701301,469486
2021-10-11,106136,92822,1166484,0,358,702292,473999
2021-10-12,107566,93939,1175906,0,363,702750,479155
2021-10-13,108790,95412,1184627,0,370,703064,482850
2021-10-14,109818,96744,1192652,0,373,704239,486995
2021-10-15,110719,97955,1199597,0,376,704598,488366
2021-10-16,111651,99440,1206399,0,381,704939,489188
2021-10-17,112599,100829,1213322,0,383,705057,489191
2021-10-18,112848,102036,1215786,0,388,705644,491435
2021-10-19,113801,103305,1225486,0,392,705793,491775
2021-10-20,114466,104548,1226151,0,395,706149,494736
2021-10-21,115207,105510,1234415,0,400,706638,497269
2021-10-22,115944,106653,1242248,0,400,707172,500507
2021-10-23,116689,107911,1249566,0,405,707294,500702
2021-10-24,117261,108927,1255603,0,411,707295,500767
2021-10-25,117419,109702,1258216,0,412,708353,503555
2021-10-26,118209,110761,1266596,0,419,709245,505630
2021-10-27,118949,111752,1274708,0,424,710306,508228
2021-10-28,119496,112600,1281539,0,425,710897,510042
2021-10-29,120088,113246,1288153,0,427,711341,511799
2021-10-30,120780,114002,1292499,0,430,711587,511978
2021-10-31,121359,114612,1298444,0,432,711597,512029
2020-04-06,0,0,60,0,0,0,0
2020-04-07,0,0,60,0,0,0,0
2020-04-08,0,0,60,0,0,0,0
2020-04-09,0,0,60,0,0,0,0
2020-04-10,0,0,70,0,0,0,0
2020-04-11,0,0,70,0,0,0,0
2020-04-12,0,0,74,0,0,0,0
2020-04-13,0,0,74,0,0,0,0
2020-04-14,0,0,174,0,0,0,0
2020-04-15,0,0,184,0,0,0,0
2020-04-16,0,0,184,0,0,0,0
2020-04-17,0,0,274,0,0,0,0
2020-04-18,0,0,392,0,0,0,0
2020-04-19,0,0,404,0,0,0,0
2020-04-20,0,0,434,0,0,0,0
2020-04-21,0,0,537,0,0,0,0
2020-04-22,0,0,543,0,0,0,0
2020-04-23,0,0,607,0,0,0,0
2020-04-24,0,0,607,0,0,0,0
2020-04-25,0,0,613,0,0,0,0
2020-04-26,0,0,613,0,0,0,0
2020-04-27,0,0,629,0,0,0,0
2020-04-28,0,0,639,0,0,0,0
2020-04-29,0,0,644,0,0,0,0
2020-04-30,0,0,653,0,0,0,0
2020-05-01,0,0,664,0,0,0,0
2020-05-02,0,0,674,0,0,0,0
2020-05-03,0,0,684,0,0,0,0
2020-05-04,0,0,708,0,0,0,0
2020-05-05,0,0,724,0,0,0,0
2020-05-06,0,0,763,0,0,0,0
2020-05-07,0,0,786,0,0,0,0
2020-05-08,0,0,805,0,0,0,0
2020-05-09,0,0,848,0,0,0,0
2020-05-10,0,0,862,0,0,0,0
2020-05-11,0,0,875,0,0,0,0
2020-05-12,0,0,882,0,0,0,0
2020-05-13,0,0,889,0,0,0,0
2020-05-14,0,0,891,0,0,0,0
2020-05-15,0,0,910,0,0,0,0
2020-05-16,0,0,917,0,0,0,0
2020-05-17,0,0,952,0,0,0,0
2020-05-18,0,0,961,0,0,0,0
2020-05-19,0,0,978,0,0,0,0
2020-05-20,0,0,985,0,0,0,0
2020-05-21,0,0,1001,0,0,0,0
2020-05-22,0,0,1035,0,0,0,0
2020-05-23,0,0,1065,0,0,0,0
2020-05-24,0,0,1097,0,0,0,0
2020-05-25,3,0,1366,0,0,0,0
2020-05-26,4,0,1366,0,0,0,0
2020-05-27,9,0,1554,0,0,0,0
2020-05-28,18,0,1765,0,0,0,0
2020-05-29,25,0,1997,0,0,0,0
2020-05-30,36,0,2210,0,0,0,0
2020-05-31,43,0,2576,0,0,0,0
2020-06-01,43,0,2870,0,0,0,0
2020-06-02,49,0,3257,0,0,0,0
2020-06-03,58,0,3414,0,0,0,0
2020-06-04,80,0,3739,0,0,0,0
2020-06-05,107,0,3974,0,0,0,0
2020-06-06,107,8,4061,0,0,0,0
2020-06-07,116,8,4371,0,0,0,0
2020-06-08,122,8,4729,0,0,0,0
2020-06-09,127,10,4896,0,0,0,0
2020-06-10,128,22,5220,0,0,0,0
2020-06-11,130,29,5667,0,0,0,0
2020-06-12,156,57,6104,0,0,0,0
2020-06-13,163,84,6466,0,0,0,0
2020-06-14,173,88,6478,0,0,0,0
2020-06-15,177,88,7132,0,0,0,0
2020-06-16,179,103,7835,0,0,0,0
2020-06-17,193,103,8387,0,0,0,0
2020-06-18,193,109,9039,0,0,0,0
2020-06-19,198,125,10102,0,0,0,0
2020-06-20,201,138,9128,0,0,0,0
2020-06-21,211,141,9971,0,0,0,0
2020-06-22,280,141,10599,0,0,0,0
2020-06-23,330,141,11173,0,0,0,0
2020-06-24,347,148,11867,0,0,0,0
2020-06-25,355,160,12546,0,0,0,0
2020-06-26,371,162,13085,0,0,0,0
2020-06-27,387,164,14217,0,0,0,0
2020-06-28,415,164,15240,0,0,0,0
2020-06-29,451,168,15905,0,0,0,0
2020-06-30,459,168,16563,0,0,0,0
2020-07-01,501,182,17177,0,0,0,0
2020-07-02,535,197,17887,0,0,0,0
2020-07-03,539,228,18635,0,0,0,0
2020-07-04,563,228,19263,0,0,0,0
2020-07-05,590,231,19867,0,0,0,0
2020-07-06,625,243,20484,0,0,0,0
2020-07-07,644,303,21209,0,0,0,0
2020-07-08,657,304,21980,0,0,0,0
2020-07-09,673,304,22697,0,0,0,0
2020-07-10,732,304,23402,0,0,0,0
2020-07-11,748,313,24065,0,0,0,0
2020-07-12,774,327,24985,0,0,0,0
2020-07-13,845,340,26151,0,0,0,0
