dates,confirmed,recovered,tested,other,deceased,vaccinated1,vaccinated2
2021-09-22,55,89,455497,0,0,3348299,2864701
2021-09-23,61,87,456064,0,0,3334290,2893753
2021-09-24,91,79,454119,0,1,2025104,1769027
2021-09-25,101,80,520547,0,1,1939763,1650391
2021-09-26,102,81,453125,0,1,1954779,1615830
2021-09-27,102,79,454027,0,1,2266138,1877983
2021-09-28,101,72,452375,0,3,2149614,1777462
2021-09-29,97,67,449439,0,5,2110544,1737131
2021-09-30,96,62,440156,0,5,2065181,1669584
2021-10-01,71,63,429532,0,4,1918034,1600870
2021-10-02,60,56,419272,0,4,1700335,1380431
2021-10-03,60,55,406086,0,4,1538709,1315339
2021-10-04,66,57,401109,0,4,1004138,928982
2021-10-05,69,61,398421,0,2,884487,915187
2021-10-06,77,71,396878,0,0,725703,864123
2021-10-07,69,77,393259,0,0,448528,765943
2021-10-08,64,77,398023,0,0,391681,771690
2021-10-09,67,76,403179,0,1,380358,909957
2021-10-10,65,78,411992,0,1,365021,906236
2021-10-11,65,84,410167,0,1,289719,860587
2021-10-12,67,79,406604,0,1,279395,921590
2021-10-13,61,71,405540,0,1,260372,940466
2021-10-14,69,71,409875,0,1,220345,888924
2021-10-15,69,73,404188,0,1,172335,803461
2021-10-16,65,76,383272,0,0,129409,724552
2021-10-17,63,82,378392,0,0,125948,720233
2021-10-18,55,77,378791,0,0,142121,1055267
2021-10-19,53,83,381060,0,0,124315,1026676
2021-10-20,52,80,372138,0,0,412745,999623
2021-10-21,52,75,364658,0,0,600162,1296864
2021-10-22,54,80,369848,0,0,624999,1530875
2021-10-23,61,78,329440,0,0,649398,1816686
2021-10-24,65,64,391835,0,0,648863,1824672
2021-10-25,67,64,390063,0,0,625515,1671572
2021-10-26,84,64,388960,0,0,623902,1703380
2021-10-27,95,68,394482,0,1,332061,1922912
2021-10-28,102,74,400925,0,1,156209,1862410
2021-10-29,103,69,398546,0,1,146324,1828846
2021-10-30,98,69,455985,0,1,145105,1983036
2021-10-31,105,74,393209,0,1,148817,2034460
2020-03-25,1,0,0,0,0,0,0
2020-03-26,1,0,0,0,0,0,0
2020-03-27,1,0,0,0,0,0,0
2020-03-28,1,0,0,0,0,0,0
2020-03-29,1,0,0,0,0,0,0
2020-03-30,1,0,0,0,0,0,0
2020-03-31,1,0,0,0,0,0,0
2020-04-06,0,0,58,0,0,0,0
2020-04-07,0,0,58,0,0,0,0
2020-04-08,0,0,74,0,0,0,0
2020-04-09,0,0,84,0,0,0,0
2020-04-10,0,0,84,0,0,0,0
2020-04-11,0,0,84,0,0,0,0
2020-04-12,0,0,87,0,0,0,0
2020-04-13,0,0,31,0,0,0,0
2020-04-14,0,0,33,0,0,0,0
2020-04-15,0,0,20,0,0,0,0
2020-04-16,0,0,10,0,0,0,0
2020-04-17,0,0,10,0,0,0,0
2020-04-18,0,0,18,0,0,0,0
2020-04-19,0,0,29,0,0,0,0
2020-04-20,0,0,43,0,0,0,0
2020-04-21,0,0,44,0,0,0,0
2020-04-22,0,0,41,0,0,0,0
2020-04-23,0,0,43,0,0,0,0
2020-04-24,0,0,43,0,0,0,0
2020-04-25,0,0,35,0,0,0,0
2020-04-26,0,0,30,0,0,0,0
2020-04-27,0,0,14,0,0,0,0
2020-04-28,0,0,23,0,0,0,0
2020-04-29,0,0,44,0,0,0,0
2020-04-30,0,0,43,0,0,0,0
2020-05-01,0,0,43,0,0,0,0
2020-05-02,0,0,46,0,0,0,0
2020-05-03,0,0,37,0,0,0,0
2020-05-04,0,0,37,0,0,0,0
2020-05-05,0,1,30,0,0,0,0
2020-05-06,0,1,16,0,0,0,0
2020-05-07,0,1,17,0,0,0,0
2020-05-08,0,1,19,0,0,0,0
2020-05-09,0,1,18,0,0,0,0
2020-05-10,0,1,18,0,0,0,0
2020-05-11,0,1,23,0,0,0,0
2020-05-12,0,0,36,0,0,0,0
2020-05-13,0,0,29,0,0,0,0
2020-05-14,0,0,76,0,0,0,0
2020-05-15,0,0,74,0,0,0,0
2020-05-16,0,0,81,0,0,0,0
2020-05-17,0,0,81,0,0,0,0
2020-05-18,0,0,95,0,0,0,0
2020-05-19,0,0,89,0,0,0,0
2020-05-20,0,0,91,0,0,0,0
2020-05-21,0,0,47,0,0,0,0
2020-05-22,0,0,51,0,0,0,0
2020-05-23,0,0,54,0,0,0,0
2020-05-24,0,0,60,0,0,0,0
2020-05-25,0,0,58,0,0,0,0
2020-05-26,0,0,125,0,0,0,0
2020-05-27,0,0,123,0,0,0,0
2020-05-28,0,0,196,0,0,0,0
2020-05-29,0,0,205,0,0,0,0
2020-05-30,0,0,350,0,0,0,0
2020-05-31,0,0,435,0,0,0,0
2020-06-01,0,0,537,0,0,0,0
2020-06-02,12,0,574,0,0,0,0
2020-06-03,13,0,657,0,0,0,0
2020-06-04,16,0,830,0,0,0,0
2020-06-05,23,0,1158,0,0,0,0
2020-06-06,23,0,1305,0,0,0,0
2020-06-07,33,0,1475,0,0,0,0
2020-06-08,41,0,1600,0,0,0,0
2020-06-09,75,0,1735,0,0,0,0
2020-06-10,79,0,1652,0,0,0,0
2020-06-11,85,0,1806,0,0,0,0
2020-06-12,80,0,1465,0,0,0,0
2020-06-13,86,0,1736,0,0,0,0
2020-06-14,78,0,2075,0,0,0,0
2020-06-15,75,0,2423,0,0,0,0
2020-06-16,33,0,2777,0,0,0,0
2020-06-17,28,0,3288,0,0,0,0
2020-06-18,28,0,3509,0,0,0,0
2020-06-19,26,8,4344,0,0,0,0
2020-06-20,30,8,4557,0,0,0,0
2020-06-21,29,8,4391,0,0,0,0
2020-06-22,25,11,4358,0,0,0,0
2020-06-23,21,18,4316,0,0,0,0
2020-06-24,24,23,4451,0,0,0,0
2020-06-25,15,29,5011,0,0,0,0
2020-06-26,17,38,5257,0,0,0,0
2020-06-27,10,46,4562,0,0,0,0
2020-06-28,10,46,4294,0,0,0,0
2020-06-29,9,49,3795,0,0,0,0
2020-06-30,18,103,3906,0,0,0,0
2020-07-01,15,99,3400,0,0,0,0
2020-07-02,17,96,2259,0,0,0,0
2020-07-03,15,80,1617,0,0,0,0
2020-07-04,14,75,1663,0,0,0,0
2020-07-05,35,78,1969,0,0,0,0
2020-07-06,46,72,1934,0,0,0,0
2020-07-07,38,17,1312,0,0,0,0
2020-07-08,43,20,1297,0,0,0,0
2020-07-09,41,17,1592,0,0,0,0
2020-07-10,64,16,1498,0,0,0,0
2020-07-11,63,20,1887,0,0,0,0
2020-07-12,45,17,1715,0,0,0,0
2020-07-13,36,18,1908,0,0,0,0
2020-07-14,40,20,1856,0,0,0,0
2020-07-15,35,16,1985,0,0,0,0
2020-07-16,69,17,1966,0,0,0,0
2020-07-17,56,17,1892,0,0,0,0
2020-07-18,57,17,1567,0,0,0,0
2020-07-19,53,17,1451,0,0,0,0
2020-07-20,64,17,1233,0,0,0,0
2020-07-21,59,9,1383,0,0,0,0
2020-07-22,79,20,1435,0,0,0,0
2020-07-23,54,23,1525,0,0,0,0
2020-07-24,50,23,1478,0,0,0,0
2020-07-25,77,16,1818,0,0,0,0
2020-07-26,77,26,1906,0,0,0,0
2020-07-27,64,25,1906,0,0,0,0
2020-07-28,87,30,2145,0,0,0,0
2020-07-29,78,36,1994,0,0,0,0
2020-07-30,82,51,1784,0,0,0,0
2020-07-31,76,64,1880,0,0,0,0
2020-08-01,52,70,1513,0,0,0,0
2020-08-02,109,65,1470,0,0,0,0
2020-08-03,135,73,1530,0,0,0,0
2020-08-04,118,84,1403,0,0,0,0
2020-08-05,110,71,1359,0,0,0,0
2020-08-06,130,54,1413,0,0,0,0
2020-08-07,151,41,1093,0,0,0,0
2020-08-08,154,43,917,0,0,0,0
2020-08-09,138,40,1801,0,0,0,0
2020-08-10,124,57,2119,0,0,0,0
2020-08-11,121,41,2003,0,0,0,0
2020-08-12,143,44,2939,0,0,0,0
2020-08-13,111,55,2843,0,0,0,0
2020-08-14,98,59,3261,0,0,0,0
2020-08-15,146,60,3718,0,0,0,0
2020-08-16,169,73,3287,0,0,0,0
2020-08-17,169,49,3413,0,0,0,0
2020-08-18,192,56,3540,0,0,0,0
2020-08-19,212,54,3181,0,0,0,0
2020-08-20,225,59,3922,0,0,0,0
2020-08-21,238,73,5281,0,0,0,0
2020-08-22,190,65,6462,0,0,0,0
2020-08-23,141,88,6875,0,0,0,0
2020-08-24,129,89,6392,0,0,0,0
2020-08-25,138,85,7826,0,0,0,0
2020-08-26,107,89,8164,0,0,0,0
2020-08-27,100,98,8476,0,0,0,0
2020-08-28,108,94,7781,0,0,0,0
2020-08-29,100,163,6515,0,0,0,0
2020-08-30,90,130,6897,0,0,0,0
2020-08-31,93,128,7290,0,0,0,0
2020-09-01,59,146,6469,0,0,0,0
2020-09-02,53,186,6092,0,0,0,0
2020-09-03,66,169,5525,0,0,0,0
2020-09-04,43,167,5312,0,0,0,0
2020-09-05,59,129,5897,0,0,0,0
2020-09-06,85,143,4690,0,0,0,0
2020-09-07,103,143,4356,0,0,0,0
2020-09-08,111,135,4242,0,0,0,0
2020-09-09,172,91,4082,0,0,0,0
2020-09-10,293,81,3661,0,0,0,0
2020-09-11,307,109,3368,0,0,0,0
2020-09-12,317,110,4288,0,0,0,0
2020-09-13,321,98,5186,0,0,0,0
2020-09-14,314,187,6163,0,0,0,0
2020-09-15,345,177,6697,0,0,0,0
2020-09-16,288,179,7785,0,0,0,0
2020-09-17,173,199,8825,0,0,0,0
2020-09-18,181,183,9798,0,0,0,0
2020-09-19,169,166,9924,0,0,0,0
2020-09-20,164,172,10500,0,0,0,0
2020-09-21,157,93,11091,0,0,0,0
2020-09-22,223,101,11690,0,0,0,0
2020-09-23,233,166,12121,0,0,0,0
2020-09-24,253,155,12877,0,0,0,0
2020-09-25,252,315,13471,0,0,0,0
2020-09-26,287,327,13395,0,0,0,0
2020-09-27,287,366,13567,0,0,0,0
2020-09-28,323,405,13145,0,0,0,0
2020-09-29,267,525,12664,0,0,0,0
2020-09-30,273,503,12171,0,0,0,0
2020-10-01,259,617,11403,0,0,0,0
2020-10-02,263,448,10376,0,0,0,0
2020-10-03,268,456,9557,0,0,0,0
2020-10-04,255,423,8341,0,0,0,0
2020-10-05,212,420,7540,0,0,0,0
2020-10-06,170,339,6989,0,0,0,0
2020-10-07,162,297,6331,0,0,0,0
2020-10-08,132,205,5958,0,0,0,0
2020-10-09,108,238,5127,0,0,0,0
2020-10-10,59,212,5273,0,0,0,0
2020-10-11,55,219,5032,0,0,0,0
2020-10-12,64,209,5459,0,0,0,0
2020-10-13,74,206,5830,0,0,0,0
2020-10-14,64,213,5926,0,0,0,0
2020-10-15,70,195,6450,0,0,0,0
2020-10-16,72,153,7598,0,0,0,0
2020-10-17,83,153,8048,0,0,0,0
2020-10-18,78,138,7589,0,0,0,0
2020-10-19,69,105,7876,0,0,0,0
2020-10-20,78,70,7869,0,0,0,0
2020-10-21,98,66,8676,0,0,0,0
2020-10-22,121,54,8402,0,0,0,0
2020-10-23,130,57,8284,0,0,0,0
2020-10-24,144,57,7664,0,0,0,0
2020-10-25,194,46,8843,0,0,0,0
2020-10-26,240,58,8118,0,0,0,0
2020-10-27,247,61,8640,0,0,0,0
2020-10-28,297,64,8387,0,1,0,0
2020-10-29,315,81,8923,0,1,0,0
2020-10-30,335,86,9190,0,1,0,0
2020-10-31,333,97,9264,0,1,0,0
2020-11-01,309,105,9784,0,1,0,0
2020-11-02,264,138,9520,0,1,0,0
2020-11-03,265,150,9676,0,1,0,0
2020-11-04,286,197,9227,0,0,0,0
2020-11-05,302,217,8777,0,1,0,0
2020-11-06,296,215,8603,0,1,0,0
2020-11-07,310,235,9417,0,1,0,0
2020-11-08,334,319,9100,0,1,0,0
2020-11-09,339,290,9120,0,1,0,0
2020-11-10,364,310,8750,0,1,0,0
2020-11-11,324,253,9104,0,1,0,0
2020-11-12,284,266,8848,0,0,0,0
2020-11-13,319,307,8600,0,0,0,0
2020-11-14,336,294,7774,0,1,0,0
2020-11-15,303,237,6975,0,2,0,0
2020-11-16,300,244,7640,0,3,0,0
2020-11-17,288,235,7674,0,3,0,0
2020-11-18,264,292,8396,0,3,0,0
2020-11-19,271,286,8825,0,3,0,0
2020-11-20,232,273,9672,0,3,0,0
2020-11-21,239,302,9614,0,2,0,0
2020-11-22,254,315,10083,0,1,0,0
2020-11-23,264,322,9562,0,0,0,0
2020-11-24,266,379,9729,0,0,0,0
2020-11-25,264,339,9149,0,0,0,0
2020-11-26,252,327,9263,0,0,0,0
2020-11-27,247,302,8623,0,0,0,0
2020-11-28,199,303,8982,0,0,0,0
2020-11-29,176,270,8988,0,0,0,0
2020-11-30,165,296,9732,0,0,0,0
2020-12-01,137,274,8923,0,1,0,0
2020-12-02,124,265,8450,0,1,0,0
2020-12-03,116,295,7991,0,1,0,0
2020-12-04,100,315,7601,0,1,0,0
2020-12-05,107,281,7504,0,1,0,0
2020-12-06,111,283,7590,0,1,0,0
2020-12-07,111,257,7173,0,1,0,0
2020-12-08,121,192,7788,0,0,0,0
2020-12-09,108,198,7577,0,0,0,0
2020-12-10,103,143,7856,0,0,0,0
2020-12-11,119,138,8089,0,1,0,0
2020-12-12,111,130,7695,0,1,0,0
2020-12-13,101,121,7667,0,1,0,0
2020-12-14,104,113,7325,0,1,0,0
2020-12-15,81,129,6919,0,1,0,0
2020-12-16,103,124,7561,0,1,0,0
2020-12-17,101,132,7046,0,1,0,0
2020-12-18,87,120,6892,0,0,0,0
2020-12-19,86,121,7029,0,0,0,0
2020-12-20,87,119,6804,0,0,0,0
2020-12-21,84,104,6688,0,0,0,0
2020-12-22,84,93,6718,0,0,0,0
2020-12-23,61,94,6292,0,1,0,0
2020-12-24,71,102,6660,0,1,0,0
2020-12-25,84,96,6618,0,1,0,0
2020-12-26,68,89,5525,0,1,0,0
2020-12-27,60,86,5009,0,1,0,0
2020-12-28,60,95,4929,0,1,0,0
2020-12-29,57,99,4906,0,1,0,0
2020-12-30,58,91,3820,0,0,0,0
2020-12-31,48,74,4852,0,0,0,0
2021-01-01,38,64,4763,0,0,0,0
2021-01-02,41,57,4864,0,0,0,0
2021-01-03,41,72,5034,0,0,0,0
2021-01-04,39,79,5117,0,0,0,0
2021-01-05,44,68,4885,0,0,0,0
2021-01-06,48,69,5758,0,0,0,0
2021-01-07,52,74,4475,0,0,0,0
2021-01-08,43,85,4642,0,0,0,0
2021-01-09,56,83,5478,0,0,0,0
2021-01-10,69,71,5722,0,1,0,0
2021-01-11,70,47,5746,0,1,0,0
2021-01-12,65,46,5846,0,1,0,0
2021-01-13,56,40,6051,0,1,0,0
2021-01-14,54,33,5991,0,1,0,0
2021-01-15,51,27,5935,0,1,0,0
2021-01-16,39,42,5884,0,1,314,0
2021-01-17,30,43,5879,0,0,314,0
2021-01-18,30,46,5937,0,0,554,0
2021-01-19,30,52,6297,0,0,1091,0
2021-01-20,31,68,6338,0,0,1508,0
2021-01-21,36,69,7614,0,0,2537,0
2021-01-22,39,70,7903,0,0,3657,0
2021-01-23,35,56,8146,0,0,3665,0
2021-01-24,29,54,8474,0,0,3665,0
2021-01-25,28,58,8326,0,0,4298,0
2021-01-26,27,49,6945,0,0,3761,0
2021-01-27,25,38,7844,0,0,4634,0
2021-01-28,16,39,6817,0,0,4191,0
2021-01-29,14,36,6362,0,0,4840,0
2021-01-30,17,38,5967,0,0,5367,0
2021-01-31,21,41,6063,0,0,5367,0
2021-02-01,21,35,6418,0,0,5080,0
2021-02-02,17,34,7652,0,0,5080,0
2021-02-03,17,31,6338,0,0,3853,0
2021-02-04,14,29,6932,0,0,3316,0
2021-02-05,17,27,7371,0,0,2058,0
2021-02-06,15,28,8214,0,0,1591,0
2021-02-07,10,20,7473,0,0,1591,0
2021-02-08,11,20,7553,0,0,1005,0
2021-02-09,13,22,7498,0,0,1114,0
2021-02-10,12,22,7726,0,0,1051,0
2021-02-11,14,19,6620,0,0,1002,0
2021-02-12,11,18,6518,0,0,777,0
2021-02-13,11,13,4941,0,0,557,74
2021-02-14,10,16,5706,0,0,743,74
2021-02-15,9,14,5279,0,1,1393,227
2021-02-16,9,12,5234,0,1,1284,227
2021-02-17,8,10,5033,0,1,1930,585
2021-02-18,9,11,5405,0,1,2685,1384
2021-02-19,14,10,5221,0,1,3096,2206
2021-02-20,15,14,6512,0,1,3133,2167
2021-02-21,17,11,5920,0,1,2947,2167
2021-02-22,17,12,6119,0,0,3419,2825
2021-02-23,15,11,5954,0,0,4985,3263
2021-02-24,17,11,6159,0,0,6667,3446
2021-02-25,14,10,5977,0,0,7224,3492
2021-02-26,14,13,5949,0,0,7569,3453
2021-02-27,15,11,5634,0,0,7370,3418
2021-02-28,14,16,5658,0,0,7370,3418
2021-03-01,14,17,5564,0,0,7070,3642
2021-03-02,16,18,5606,0,0,8059,4602
2021-03-03,14,18,6108,0,0,8707,5005
2021-03-04,14,18,5894,0,0,9994,4233
2021-03-05,9,18,5914,0,0,9807,3512
2021-03-06,6,21,5651,0,0,10987,3554
2021-03-07,5,17,4987,0,0,10987,3554
2021-03-08,5,16,5664,0,0,11995,2582
2021-03-09,6,18,5786,0,0,12387,1308
2021-03-10,7,17,5008,0,0,12938,763
2021-03-11,7,16,5125,0,0,11971,837
2021-03-12,7,12,4626,0,0,12419,837
2021-03-13,7,7,4424,0,0,11719,871
2021-03-14,8,6,5284,0,0,11719,871
2021-03-15,9,5,4584,0,0,11364,1238
2021-03-16,7,2,3986,0,0,10975,1208
2021-03-17,8,2,3326,0,0,8104,872
2021-03-18,11,5,4095,0,1,6894,1266
2021-03-19,10,5,4265,0,1,5832,1556
2021-03-20,11,5,4208,0,1,5798,1662
2021-03-21,11,5,3858,0,1,5798,1662
2021-03-22,11,4,3986,0,1,4576,1565
2021-03-23,12,6,4171,0,1,2410,1853
2021-03-24,10,8,4802,0,1,1983,1893
2021-03-25,9,4,3771,0,0,2017,1507
2021-03-26,15,4,3804,0,0,2520,1592
2021-03-27,17,5,3980,0,0,2074,1410
2021-03-28,18,7,4875,0,0,2074,1410
2021-03-29,17,7,4775,0,0,1822,1193
2021-03-30,17,11,4475,0,0,1639,1066
2021-03-31,21,9,4522,0,0,1484,1243
2021-04-01,22,11,4893,0,0,1772,1702
2021-04-02,24,11,4909,0,0,4404,1733
2021-04-03,24,10,4665,0,0,4475,1781
2021-04-04,25,11,3807,0,0,4484,1815
2021-04-05,26,16,3995,0,0,5259,2459
2021-04-06,32,11,4310,0,0,8053,3999
2021-04-07,35,17,4781,0,0,11021,4483
2021-04-08,46,18,5352,0,0,13878,5085
2021-04-09,74,21,6005,0,0,14563,6247
2021-04-10,96,21,6404,0,0,16585,6657
2021-04-11,122,19,7439,0,0,16788,7039
2021-04-12,128,24,7533,0,1,23272,8240
2021-04-13,155,24,8458,0,1,26499,8243
2021-04-14,177,19,9199,0,1,30795,10095
2021-04-15,200,23,10142,0,1,37785,10811
2021-04-16,189,25,11235,0,1,45489,9906
2021-04-17,226,26,12520,0,1,48702,10107
2021-04-18,247,51,10938,0,1,48572,9754
2021-04-19,285,50,11025,0,0,50681,9074
2021-04-20,340,100,9365,0,0,52424,8849
2021-04-21,400,106,13863,0,0,49852,7917
2021-04-22,436,123,13805,0,0,50826,7727
2021-04-23,473,123,14524,0,0,49634,8484
2021-04-24,474,154,14446,0,0,48454,8650
2021-04-25,529,162,16746,0,1,48440,8614
2021-04-26,506,213,16561,0,1,49366,9240
2021-04-27,518,174,20050,0,1,51701,9079
2021-04-28,656,216,16967,0,1,55466,7622
2021-04-29,721,282,18420,0,1,50024,6286
2021-04-30,799,321,18220,0,3,44698,5207
2021-05-01,849,289,19020,0,3,43222,4558
2021-05-02,896,375,18833,0,3,43078,4500
2021-05-03,948,381,19642,0,4,37335,2811
2021-05-04,1043,425,19670,0,4,30294,1976
2021-05-05,1053,513,19583,0,4,25112,1963
2021-05-06,1085,469,19119,0,4,22739,1994
2021-05-07,1128,533,19349,0,2,19125,2084
2021-05-08,1250,657,19520,0,2,16858,2080
2021-05-09,1266,709,17407,0,3,16934,2111
2021-05-10,1265,808,19747,0,5,14024,3591
2021-05-11,1239,834,19789,0,5,11975,4587
2021-05-12,1241,815,20311,0,6,10037,4518
2021-05-13,1212,854,17063,0,6,7980,4376
2021-05-14,1230,952,18645,0,6,7016,4022
2021-05-15,1117,915,15682,0,6,7324,3911
2021-05-16,1129,932,19808,0,5,7344,3911
2021-05-17,1206,1012,16836,0,4,7585,2215
2021-05-18,1273,1092,13277,0,7,8981,648
2021-05-19,1217,1151,15800,0,7,10844,506
2021-05-20,1268,1202,17422,0,7,13406,278
2021-05-21,1355,1110,12610,0,7,14688,143
2021-05-22,1507,1238,12610,0,8,14000,82
2021-05-23,1541,1152,21048,0,9,13975,82
2021-05-24,1503,1087,20449,0,7,13781,143
2021-05-25,1553,1066,20449,0,5,12656,150
2021-05-26,1685,1021,22939,0,4,10111,149
2021-05-27,1699,1080,23280,0,4,7280,92
2021-05-28,1650,1122,23280,0,5,8124,103
2021-05-29,1653,1127,30372,0,4,10098,105
2021-05-30,1768,1122,21917,0,3,10174,105
2021-05-31,1755,1195,22661,0,7,10244,72
2021-06-01,1778,1187,26591,0,8,9747,86
2021-06-02,1697,1202,17838,0,10,9509,92
2021-06-03,1716,1115,22892,0,12,9504,101
2021-06-04,1682,1173,25870,0,13,10749,130
2021-06-05,1641,1288,22084,0,17,10010,128
2021-06-06,1579,1384,20861,0,17,9940,128
2021-06-07,1592,1339,20863,0,15,12171,293
2021-06-08,1595,1422,20900,0,15,14761,432
2021-06-09,1562,1397,24114,0,14,17561,718
2021-06-10,1674,1502,21427,0,15,20663,716
2021-06-11,1679,1542,22030,0,13,19746,820
2021-06-12,1621,1394,21433,0,10,19422,1104
2021-06-13,1699,1403,22413,0,10,19421,1104
2021-06-14,1684,1326,22618,0,15,28650,940
2021-06-15,1637,1422,22899,0,13,40807,817
2021-06-16,1703,1523,22128,0,14,58147,536
2021-06-17,1602,1526,20819,0,14,70115,748
2021-06-18,1694,1500,21633,0,15,77895,618
2021-06-19,1829,1584,22185,0,16,84303,333
2021-06-20,1677,1642,21098,0,19,84299,333
2021-06-21,2242,1788,22024,0,14,88007,456
2021-06-22,2348,1709,22275,0,15,99715,469
2021-06-23,2499,1682,23806,0,14,101927,610
2021-06-24,2500,1686,23921,0,12,107658,451
2021-06-25,2422,1696,22939,0,13,118621,542
2021-06-26,2341,1734,23712,0,13,121175,588
2021-06-27,2381,1650,23123,0,9,121332,588
2021-06-28,1850,1628,23239,0,7,113523,654
2021-06-29,1840,1612,23842,0,7,94207,1131
2021-06-30,1677,2092,14711,0,7,75445,1353
2021-07-01,1857,2229,22119,0,6,59493,2513
2021-07-02,1911,2345,22712,0,5,47623,4527
2021-07-03,1912,2391,18678,0,4,43366,6433
2021-07-04,1922,2621,20084,0,4,43350,6433
2021-07-05,1879,2731,18880,0,7,42460,9503
2021-07-06,2035,2871,19579,0,6,40359,11654
2021-07-07,2080,2455,28285,0,6,43678,15380
2021-07-08,2211,2462,20986,0,8,47451,21612
2021-07-09,2244,2225,20480,0,7,45552,29000
2021-07-10,2548,2133,24459,0,8,42738,28389
2021-07-11,2747,1957,24947,0,12,42933,28389
2021-07-12,2849,1777,25154,0,14,39533,33599
2021-07-13,2848,1611,24657,0,15,40418,37647
2021-07-14,3015,1619,25937,0,16,37945,39211
2021-07-15,3048,1471,27945,0,15,32410,39058
2021-07-16,3192,1705,28982,0,18,27987,38430
2021-07-17,3139,1749,30029,0,17,25979,39446
2021-07-18,3160,1745,30624,0,15,25741,39452
2021-07-19,3306,1885,30967,0,11,25927,41400
2021-07-20,3593,2067,33099,0,12,24293,45937
2021-07-21,3850,2060,32800,0,12,21021,43636
2021-07-22,3894,2139,31925,0,14,19354,45693
2021-07-23,4286,2075,32696,0,12,17897,45290
2021-07-24,4455,2102,33213,0,15,17275,44035
2021-07-25,4930,2209,33153,0,14,17280,44126
2021-07-26,5963,2223,33624,0,14,14127,37347
2021-07-27,6275,2172,32580,0,14,11050,33105
2021-07-28,6277,2335,33256,0,13,12177,35483
2021-07-29,6752,2541,29978,0,10,11885,29797
2021-07-30,6679,2840,31465,0,12,11698,25062
2021-07-31,6919,3149,35532,0,13,17260,25410
2021-08-01,6842,3452,41845,0,14,17298,25373
2021-08-02,5911,3731,41247,0,14,16459,22856
2021-08-03,5541,3944,44078,0,16,15121,16593
2021-08-04,5698,4204,48042,0,17,13544,11956
2021-08-05,5686,4389,56000,0,18,12876,9975
2021-08-06,5637,4756,56907,0,18,13358,8542
2021-08-07,5466,5006,53728,0,14,9493,7999
2021-08-08,5314,5182,52004,0,17,9488,7959
2021-08-09,5157,5212,52180,0,17,9966,8615
2021-08-10,5346,5545,50690,0,16,10172,10160
2021-08-11,5325,5873,48052,0,15,10250,11980
2021-08-12,4813,6130,45186,0,15,9590,13525
2021-08-13,4663,6179,45567,0,13,8168,13328
2021-08-14,4465,6233,54156,0,16,6829,12739
2021-08-15,4223,6487,53720,0,14,6880,12881
2021-08-16,4191,6793,53590,0,16,6408,13366
2021-08-17,3893,6959,56067,0,13,6148,12535
2021-08-18,3630,7281,58169,0,14,5686,11014
2021-08-19,3541,7468,63152,0,17,6194,9315
2021-08-20,3488,7689,62746,0,18,6056,8453
2021-08-21,3609,7792,54470,0,14,5348,8285
2021-08-22,3718,7597,55343,0,15,5414,8088
2021-08-23,3761,7142,56178,0,16,4917,7685
2021-08-24,3967,6511,56072,0,17,5397,7957
2021-08-25,4107,5552,57074,0,15,5150,7806
2021-08-26,4414,4935,54287,0,12,4107,6944
2021-08-27,4797,3968,56577,0,14,3703,7736
2021-08-28,5040,3550,58409,0,17,3878,7587
2021-08-29,5342,2949,49644,0,16,3842,8071
2021-08-30,5490,3009,49499,0,14,3550,7917
2021-08-31,5802,2978,52435,0,16,2710,7893
2021-09-01,5942,3461,52403,0,17,2294,7783
2021-09-02,6259,3310,53067,0,17,2536,9575
2021-09-03,6236,3744,49591,0,13,2760,11575
2021-09-04,6173,3613,50098,0,13,3677,12107
2021-09-05,6262,4227,56751,0,11,3565,11677
2021-09-06,6266,4258,56853,0,11,4554,17689
2021-09-07,6577,4527,56128,0,10,5035,28344
2021-09-08,6911,4410,55778,0,10,5476,36255
2021-09-09,6861,4965,57200,0,11,5964,45120
2021-09-10,7034,5091,60508,0,14,6116,49881
2021-09-11,6934,5594,58179,0,13,5457,51590
2021-09-12,7056,5281,58437,0,14,5356,51571
2021-09-13,7153,5217,58131,0,16,5085,53109
2021-09-14,7187,5600,54981,0,17,5192,54379
2021-09-15,7158,5809,55095,0,20,5798,60815
2021-09-16,7499,6094,56220,0,21,5369,60342
2021-09-17,7565,6347,54230,0,21,5773,63459
2021-09-18,8316,6271,55873,0,22,6060,65178
2021-09-19,8331,6589,53400,0,22,6060,65178
2021-09-20,8348,6784,54535,0,20,6634,66205
2021-09-21,8577,6887,54714,0,23,7371,63305
2021-09-22,8747,6952,54151,0,22,7727,57821
2021-09-23,8639,6884,50948,0,27,8016,55924
2021-09-24,8775,7102,51822,0,31,7892,53168
2021-09-25,8621,6875,53259,0,29,8080,50863
2021-09-26,8995,7577,56170,0,33,8334,50894
2021-09-27,8964,8337,54950,0,40,7883,46925
2021-09-28,9079,8221,55100,0,36,7523,43208
2021-09-29,9104,8313,53451,0,36,6841,41464
2021-09-30,9551,8771,54495,0,31,6228,38815
2021-10-01,9464,9161,52762,0,28,5812,34282
2021-10-02,9768,9941,50847,0,30,5154,33201
2021-10-03,9566,9672,49971,0,27,4900,33170
2021-10-04,9482,9225,49841,0,25,4251,30140
2021-10-05,9317,9582,49678,0,28,3732,27614
2021-10-06,9408,9701,52099,0,29,3386,22938
2021-10-07,8969,9044,52408,0,33,3543,21963
2021-10-08,8879,8577,53840,0,31,3521,22914
