dates,confirmed,recovered,tested,other,deceased,vaccinated1,vaccinated2
2021-07-10,537,263,3979,0,2,2805,1340
2021-07-11,442,231,4084,0,4,332,0
2021-07-12,190,185,996,0,5,4828,8500
2021-07-13,519,191,5304,0,1,6915,6732
2021-07-14,468,268,4829,0,2,4927,5666
2021-07-15,581,216,5253,0,1,4506,7309
2021-07-16,455,351,4537,0,3,3674,8883
2021-07-17,484,307,5026,0,1,797,2356
2021-07-18,463,227,4679,0,2,94,6
2021-07-19,336,325,1339,0,1,5014,10448
2021-07-20,806,373,7436,0,2,5281,11269
2021-07-21,725,261,4530,0,2,1655,3365
2021-07-22,625,295,4378,0,3,2839,9366
2021-07-23,847,287,5308,0,1,2217,8480
2021-07-24,653,334,5543,0,4,175,1101
2021-07-25,938,334,4619,0,1,99,97
2021-07-26,1369,339,1810,0,1,1861,3669
2021-07-27,1118,322,6392,0,2,2204,7027
2021-07-28,727,424,5206,0,1,2782,5743
2021-07-29,1100,501,1100,0,0,2547,3680
2021-07-30,774,586,6795,0,3,2030,3745
2021-07-31,893,643,9610,0,5,5737,1449
2021-08-01,861,637,10932,0,2,137,60
2021-08-02,438,618,1212,0,1,1022,1152
2021-08-03,748,535,9223,0,4,866,764
2021-08-04,884,684,9170,0,2,1205,1106
2021-08-05,1088,686,9058,0,1,1879,1699
2021-08-06,725,953,7702,0,3,2512,2312
2021-08-07,722,893,6431,0,1,1872,906
2021-08-08,709,813,9208,0,5,132,20
2021-08-09,281,648,1388,0,1,1500,1808
2021-08-10,937,868,7733,0,3,1072,2309
2021-08-11,863,1012,6532,0,1,1283,2926
2021-08-12,576,943,6192,0,1,1219,3244
2021-08-13,575,1002,8083,0,1,1090,2115
2021-08-14,524,947,15020,0,4,533,317
2021-08-15,467,1067,8772,0,3,183,162
2021-08-16,249,954,1258,0,3,1028,2293
2021-08-17,639,1034,10210,0,0,812,1478
2021-08-18,600,1334,8634,0,2,821,1405
2021-08-19,487,1130,11175,0,4,1727,1545
2021-08-20,522,1223,7677,0,2,952,1253
2021-08-21,645,1050,6744,0,0,-175,149
2021-08-22,576,872,9645,0,4,249,-35
2021-08-23,292,499,2093,0,4,531,1890
2021-08-24,845,403,10104,0,1,1292,1750
2021-08-25,740,375,9636,0,0,574,1254
2021-08-26,794,513,8388,0,1,684,683
2021-08-27,905,256,9967,0,4,548,2045
2021-08-28,888,632,8576,0,3,0,0
2021-08-29,878,271,880,0,3,213,449
2021-08-30,440,559,1948,0,2,239,1736
2021-08-31,1157,372,13040,0,3,452,1726
2021-09-01,880,858,9604,0,1,158,1144
2021-09-02,1111,362,9052,0,1,926,2475
2021-09-03,882,690,6491,0,0,772,4045
2021-09-04,825,501,9083,0,3,917,532
2021-09-05,967,885,7533,0,1,101,19
2021-09-06,444,590,2050,0,2,1228,7748
2021-09-07,1468,641,12315,0,2,933,12381
2021-09-08,1214,741,9254,0,1,599,9055
2021-09-09,1061,917,10474,0,2,1414,11340
2021-09-10,1055,816,9799,0,3,924,8806
2021-09-11,725,1004,6754,0,2,258,2241
2021-09-12,1089,572,7791,0,2,0,0
2021-09-13,541,526,1744,0,4,957,9286
2021-09-14,1502,1024,9165,0,3,1040,13651
2021-09-15,1185,950,9368,0,4,1205,15491
2021-09-16,1402,1202,11599,0,3,985,10867
2021-09-17,1121,1069,7809,0,3,1328,11923
2021-09-18,1476,928,8397,0,3,545,3960
2021-09-19,1104,890,5318,0,2,0,0
2021-09-20,558,721,2879,0,2,1531,10313
2021-09-21,1731,1127,9344,0,6,1777,10751
2021-09-22,1355,1015,8805,0,3,1561,10007
2021-09-23,1294,1134,8396,0,8,1274,8970
2021-09-24,1257,1287,8683,0,7,1204,9167
2021-09-25,1322,701,9834,0,1,733,1655
2021-09-26,1478,1592,8229,0,6,254,31
2021-09-27,527,1481,1659,0,9,1080,6344
2021-09-28,1846,1011,9494,0,2,1417,7034
2021-09-29,1380,1107,7156,0,3,879,8263
2021-09-30,1741,1592,9440,0,3,661,6321
2021-10-01,1170,1677,6950,0,4,788,4634
2021-10-02,1626,1481,7919,0,3,75,574
2021-10-03,1276,1323,7353,0,3,0,0
2021-10-04,443,1034,1529,0,7,431,3314
2021-10-05,1681,1368,9331,0,5,898,4508
2021-10-06,1471,1226,9577,0,4,533,3587
2021-10-07,1302,935,9749,0,7,818,5346
2021-10-08,1080,1210,8382,0,2,766,5585
2021-10-09,950,1489,7887,0,1,53,603
2021-10-10,1170,1638,6188,0,9,5,41
2021-10-11,307,1337,1246,0,4,991,4513
2021-10-12,1430,1117,9422,0,5,458,5156
2021-10-13,1224,1473,8721,0,7,314,3695
2021-10-14,1028,1332,8025,0,3,1175,4145
2021-10-15,901,1211,6945,0,3,359,1371
2021-10-16,932,1485,6802,0,5,341,822
2021-10-17,948,1389,6923,0,2,118,3
2021-10-18,249,1207,2464,0,5,587,2244
2021-10-19,953,1269,9700,0,4,149,340
2021-10-20,665,1243,665,0,3,356,2961
2021-10-21,741,962,8264,0,5,489,2533
2021-10-22,737,1143,7833,0,0,534,3238
2021-10-23,745,1258,7318,0,5,122,195
2021-10-24,572,1016,6037,0,6,1,65
2021-10-25,158,775,2613,0,1,1058,2788
2021-10-26,790,1059,8380,0,7,892,2075
2021-10-27,740,991,8112,0,5,1061,2598
2021-10-28,547,848,6831,0,1,591,1814
2021-10-29,592,646,6614,0,2,444,1757
2021-10-30,692,756,4346,0,3,246,179
2021-10-31,579,610,5945,0,2,10,51
2020-04-06,0,0,60,0,0,0,0
2020-04-10,0,0,10,0,0,0,0
2020-04-12,0,0,4,0,0,0,0
2020-04-14,0,0,100,0,0,0,0
2020-04-15,0,0,10,0,0,0,0
2020-04-17,0,0,90,0,0,0,0
2020-04-18,0,0,118,0,0,0,0
2020-04-19,0,0,12,0,0,0,0
2020-04-20,0,0,30,0,0,0,0
2020-04-21,0,0,103,0,0,0,0
2020-04-22,0,0,6,0,0,0,0
2020-04-23,0,0,64,0,0,0,0
2020-04-25,0,0,6,0,0,0,0
2020-04-27,0,0,16,0,0,0,0
2020-04-28,0,0,10,0,0,0,0
2020-04-29,0,0,5,0,0,0,0
2020-04-30,0,0,9,0,0,0,0
2020-05-01,0,0,11,0,0,0,0
2020-05-02,0,0,10,0,0,0,0
2020-05-03,0,0,10,0,0,0,0
2020-05-04,0,0,24,0,0,0,0
2020-05-05,0,0,16,0,0,0,0
2020-05-06,0,0,39,0,0,0,0
2020-05-07,0,0,23,0,0,0,0
2020-05-08,0,0,19,0,0,0,0
2020-05-09,0,0,43,0,0,0,0
2020-05-10,0,0,14,0,0,0,0
2020-05-11,0,0,13,0,0,0,0
2020-05-12,0,0,7,0,0,0,0
2020-05-13,0,0,7,0,0,0,0
2020-05-14,0,0,2,0,0,0,0
2020-05-15,0,0,19,0,0,0,0
2020-05-16,0,0,7,0,0,0,0
2020-05-17,0,0,35,0,0,0,0
2020-05-18,0,0,9,0,0,0,0
2020-05-19,0,0,17,0,0,0,0
2020-05-20,0,0,7,0,0,0,0
2020-05-21,0,0,16,0,0,0,0
2020-05-22,0,0,34,0,0,0,0
2020-05-23,0,0,30,0,0,0,0
2020-05-24,0,0,32,0,0,0,0
2020-05-25,3,0,269,0,0,0,0
2020-05-26,1,0,0,0,0,0,0
2020-05-27,5,0,188,0,0,0,0
2020-05-28,9,0,211,0,0,0,0
2020-05-29,7,0,232,0,0,0,0
2020-05-30,11,0,213,0,0,0,0
2020-05-31,7,0,366,0,0,0,0
2020-06-01,0,0,294,0,0,0,0
2020-06-02,6,0,387,0,0,0,0
2020-06-03,9,0,157,0,0,0,0
2020-06-04,22,0,325,0,0,0,0
2020-06-05,27,0,235,0,0,0,0
2020-06-06,0,8,87,0,0,0,0
2020-06-07,9,0,310,0,0,0,0
2020-06-08,6,0,358,0,0,0,0
2020-06-09,5,2,167,0,0,0,0
2020-06-10,1,12,324,0,0,0,0
2020-06-11,2,7,447,0,0,0,0
2020-06-12,26,28,437,0,0,0,0
2020-06-13,7,27,362,0,0,0,0
2020-06-14,10,4,12,0,0,0,0
2020-06-15,4,0,654,0,0,0,0
2020-06-16,2,15,703,0,0,0,0
2020-06-17,14,0,552,0,0,0,0
2020-06-18,0,6,652,0,0,0,0
2020-06-19,5,16,1063,0,0,0,0
2020-06-20,3,13,-974,0,0,0,0
2020-06-21,10,3,843,0,0,0,0
2020-06-22,69,0,628,0,0,0,0
2020-06-23,50,0,574,0,0,0,0
2020-06-24,17,7,694,0,0,0,0
2020-06-25,8,12,679,0,0,0,0
2020-06-26,16,2,539,0,0,0,0
2020-06-27,16,2,1132,0,0,0,0
2020-06-28,28,0,1023,0,0,0,0
2020-06-29,36,4,665,0,0,0,0
2020-06-30,8,0,658,0,0,0,0
2020-07-01,42,14,614,0,0,0,0
2020-07-02,34,15,710,0,0,0,0
2020-07-03,4,31,748,0,0,0,0
2020-07-04,24,0,628,0,0,0,0
2020-07-05,27,3,604,0,0,0,0
2020-07-06,35,12,617,0,0,0,0
2020-07-07,19,60,725,0,0,0,0
2020-07-08,13,1,771,0,0,0,0
2020-07-09,16,0,717,0,0,0,0
2020-07-10,59,0,705,0,0,0,0
2020-07-11,16,9,663,0,0,0,0
2020-07-12,26,14,920,0,0,0,0
2020-07-13,71,13,1166,0,0,0,0
2020-07-14,51,6,776,0,0,0,0
2020-07-15,6,2,494,0,0,0,0
2020-07-16,14,43,599,0,0,0,0
2020-07-17,40,14,452,0,0,0,0
2020-07-18,22,27,620,0,0,0,0
2020-07-19,10,13,234,0,0,0,0
2020-07-20,33,39,668,0,0,0,0
2020-07-21,9,1,580,0,0,0,0
2020-07-22,54,1,929,0,0,0,0
2020-07-23,90,44,666,0,0,0,0
2020-07-24,65,7,740,0,1,0,0
2020-07-25,50,4,795,0,3,0,0
2020-07-26,50,8,685,0,0,0,0
2020-07-27,46,20,579,0,1,0,0
2020-07-28,75,8,708,1,-1,0,0
2020-07-29,53,18,679,0,0,0,0
2020-07-30,53,30,801,1,0,0,0
2020-07-31,127,10,739,0,0,0,0
2020-08-01,138,5,739,2,0,0,0
2020-08-02,104,8,658,0,0,0,0
2020-08-03,194,9,1001,0,0,0,0
2020-08-04,276,2,1074,0,0,0,0
2020-08-05,93,26,662,-1,2,0,0
2020-08-06,82,134,871,0,0,0,0
2020-08-07,77,5,1011,-1,1,0,0
2020-08-08,31,69,655,1,0,0,0
2020-08-09,93,11,998,0,1,0,0
2020-08-10,230,69,954,0,0,0,0
2020-08-11,20,12,490,4,-1,0,0
2020-08-12,87,128,931,0,0,0,0
2020-08-13,50,26,506,0,0,0,0
2020-08-14,154,59,1089,0,0,0,0
2020-08-15,18,123,666,0,0,0,0
2020-08-16,54,101,746,0,0,0,0
2020-08-17,61,108,537,0,0,0,0
2020-08-18,65,134,656,0,0,0,0
2020-08-19,38,42,533,0,0,0,0
2020-08-20,25,215,1375,0,0,0,0
2020-08-21,36,153,613,0,0,0,0
2020-08-22,16,92,819,1,1,0,0
2020-08-23,51,128,861,0,0,0,0
2020-08-24,28,102,561,1,0,0,0
2020-08-25,38,215,525,1,0,0,0
2020-08-26,26,0,627,0,0,0,0
2020-08-27,6,124,378,0,0,0,0
2020-08-28,21,115,351,0,0,0,0
2020-08-29,46,58,631,0,0,0,0
2020-08-30,71,109,812,0,0,0,0
2020-08-31,28,41,640,0,0,0,0
2020-09-01,53,133,674,0,0,0,0
2020-09-02,14,22,865,1,0,0,0
2020-09-03,49,101,755,1,0,0,0
2020-09-04,41,37,933,0,0,0,0
2020-09-05,21,68,711,0,0,0,0
2020-09-06,50,77,752,0,0,0,0
2020-09-07,42,178,506,1,0,0,0
2020-09-08,25,54,383,0,0,0,0
2020-09-09,130,48,824,0,0,0,0
2020-09-10,261,5,873,0,0,0,0
2020-09-11,310,10,909,0,0,0,0
2020-09-12,118,31,616,0,0,0,0
2020-09-13,19,61,505,7,0,0,0
2020-09-14,131,14,451,0,0,0,0
2020-09-15,15,30,372,3,2,0,0
2020-09-16,34,41,637,1,0,0,0
2020-09-17,43,111,446,0,0,0,0
2020-09-18,51,29,519,2,0,0,0
2020-09-19,35,42,211,0,0,0,0
2020-09-20,59,78,804,3,0,0,0
2020-09-21,93,223,812,2,0,0,0
2020-09-22,60,40,555,0,0,0,0
2020-09-23,67,18,457,1,1,0,0
2020-09-24,59,89,637,1,0,0,0
2020-09-25,38,95,610,4,0,0,0
2020-09-26,94,89,682,5,0,0,0
2020-09-27,84,66,589,3,0,0,0
2020-09-28,11,49,327,1,1,0,0
2020-09-29,83,45,573,3,0,0,0
2020-09-30,123,83,860,2,0,0,0
2020-10-01,81,74,713,4,0,0,0
2020-10-02,74,67,683,0,0,0,0
2020-10-03,111,46,429,0,0,0,0
2020-10-04,123,51,451,1,0,0,0
2020-10-05,42,114,428,0,0,0,0
2020-10-06,68,37,551,1,0,0,0
2020-10-07,53,36,592,2,0,0,0
2020-10-08,21,66,473,0,0,0,0
2020-10-09,152,92,744,0,0,0,0
2020-10-10,61,33,419,5,0,0,0
2020-10-11,70,49,777,0,0,0,0
2020-10-12,221,70,1041,0,1,0,0
2020-10-13,123,18,652,2,1,0,0
2020-10-14,53,82,781,0,3,0,0
2020-10-15,76,100,12,1,0,0,0
2020-10-16,112,91,744,3,0,0,0
2020-10-17,94,26,532,1,4,0,0
2020-10-18,118,65,672,0,0,0,0
2020-10-19,137,66,747,1,0,0,0
2020-10-20,67,60,524,0,0,0,0
2020-10-21,119,93,1211,0,0,0,0
2020-10-22,157,39,492,0,0,0,0
2020-10-23,140,101,548,0,0,0,0
2020-10-24,79,97,567,6,3,0,0
2020-10-25,111,55,672,5,1,0,0
2020-10-26,74,67,356,0,8,0,0
2020-10-27,63,35,444,-10,0,0,0
2020-10-28,61,114,746,8,1,0,0
2020-10-29,70,150,584,1,1,0,0
2020-10-30,51,210,421,-1,4,0,0
2020-10-31,102,146,552,0,0,0,0
2020-11-01,28,79,304,2,0,0,0
2020-11-02,21,152,261,2,3,0,0
2020-11-03,55,180,526,0,0,0,0
2020-11-04,56,148,640,1,2,0,0
2020-11-05,57,144,532,0,1,0,0
2020-11-06,63,117,1700,4,0,0,0
2020-11-07,128,54,628,0,0,0,0
2020-11-08,19,101,-1061,3,1,0,0
2020-11-09,29,73,409,0,0,0,0
2020-11-10,33,82,352,2,4,0,0
2020-11-11,42,90,475,0,0,0,0
2020-11-12,37,88,476,1,0,0,0
2020-11-13,23,81,343,0,2,0,0
2020-11-14,112,30,301,3,0,0,0
2020-11-15,135,20,721,4,0,0,0
2020-11-16,140,46,335,0,1,0,0
2020-11-17,163,37,19596,1,0,0,0
2020-11-18,178,58,-18071,2,1,0,0
2020-11-19,94,52,538,1,0,0,0
2020-11-20,148,97,778,1,2,0,0
2020-11-21,66,33,727,2,1,0,0
2020-11-22,103,66,635,-1,2,0,0
2020-11-23,75,38,515,-1,2,0,0
2020-11-24,79,50,451,0,0,0,0
2020-11-25,60,66,482,0,0,0,0
2020-11-26,69,131,687,1,2,0,0
2020-11-27,31,211,510,0,1,0,0
2020-11-28,24,25,286,0,0,0,0
2020-11-29,44,174,473,1,0,0,0
2020-11-30,27,188,226,0,0,0,0
2020-12-01,23,108,325,1,0,0,0
2020-12-02,45,164,356,0,0,0,0
2020-12-03,29,52,225,2,0,0,0
2020-12-04,22,239,280,0,1,0,0
2020-12-05,35,0,185,2,0,0,0
2020-12-06,39,4,138,1,1,0,0
2020-12-07,39,5,254,1,0,0,0
2020-12-08,61,8,415,1,1,0,0
2020-12-09,29,62,359,6,0,0,0
2020-12-10,94,18,450,1,1,0,0
2020-12-11,32,66,326,0,0,0,0
2020-12-12,42,64,326,0,0,0,0
2020-12-13,33,7,195,2,0,0,0
2020-12-14,19,56,387,3,1,0,0
2020-12-15,33,31,278,0,0,0,0
2020-12-16,26,23,341,0,1,0,0
2020-12-17,33,78,316,-1,3,0,0
2020-12-18,12,5,122,0,0,0,0
2020-12-19,9,25,161,0,0,0,0
2020-12-20,1,43,94,0,0,0,0
2020-12-21,16,50,358,0,0,0,0
2020-12-22,8,50,148,0,3,0,0
2020-12-23,11,50,144,0,1,0,0
2020-12-24,13,83,269,2,0,0,0
2020-12-25,5,36,113,0,0,0,0
2020-12-26,2,2,30,-1,1,0,0
2020-12-27,0,23,72,0,0,0,0
2020-12-28,14,20,145,1,1,0,0
2020-12-29,6,6,101,0,0,0,0
2020-12-30,4,29,112,0,0,0,0
2020-12-31,6,21,175,1,0,0,0
2021-01-01,2,14,151,0,0,0,0
2021-01-02,0,5,99,-1,0,0,0
2021-01-03,1,9,130,0,0,0,0
2021-01-04,5,9,145,1,0,0,0
2021-01-05,2,30,238,1,0,0,0
2021-01-06,17,22,259,1,1,0,0
2021-01-07,6,7,160,5,2,0,0
2021-01-08,4,4,158,1,1,0,0
2021-01-09,11,25,177,0,1,0,0
2021-01-10,3,0,88,0,0,0,0
2021-01-11,9,16,125,1,0,0,0
2021-01-12,10,12,247,0,0,0,0
2021-01-13,6,7,143,-1,2,0,0
2021-01-14,32,11,212,0,0,0,0
2021-01-15,4,22,130,0,2,0,0
2021-01-16,15,2,191,0,0,561,0
2021-01-17,4,4,130,1,0,0,0
2021-01-18,3,4,137,0,0,875,0
2021-01-19,5,7,184,1,0,850,0
2021-01-20,1,7,120,0,0,702,0
2021-01-21,3,2,165,0,0,199,0
2021-01-22,2,5,171,0,0,256,0
2021-01-23,4,4,129,0,0,0,0
2021-01-24,0,1,64,0,0,0,0
2021-01-25,3,10,79,0,0,232,0
2021-01-26,2,3,108,0,0,0,0
2021-01-27,2,40,140,0,0,298,0
2021-01-28,1,5,140,1,0,0,0
2021-01-29,4,3,192,0,0,0,0
2021-01-30,2,2,162,0,0,20,0
2021-01-31,4,0,125,1,0,0,0
2021-02-01,5,4,130,3,0,5,0
2021-02-02,2,0,135,1,0,95,0
2021-02-03,16,5,121,0,0,151,0
2021-02-04,4,6,190,0,0,161,0
2021-02-05,5,0,146,0,0,110,0
2021-02-06,22,5,520,1,0,20,0
2021-02-07,10,0,410,0,0,0,0
2021-02-08,2,11,280,2,0,438,0
2021-02-09,6,3,272,0,0,853,0
2021-02-10,2,3,171,-1,0,1341,0
2021-02-11,7,5,232,0,0,1204,0
2021-02-12,1,13,170,0,0,754,0
2021-02-13,7,7,205,1,0,559,0
2021-02-14,6,9,181,0,0,11,123
2021-02-15,0,15,133,0,0,1906,218
2021-02-16,1,16,258,0,2,3424,868
2021-02-17,0,5,124,0,0,1477,541
2021-02-18,1,6,131,1,1,1896,911
2021-02-19,0,9,144,0,0,2205,758
2021-02-20,0,2,152,0,0,923,490
2021-02-21,1,6,114,0,0,0,0
2021-02-22,0,1,64,0,0,1865,509
2021-02-23,0,0,294,0,0,1594,401
2021-02-24,0,4,189,0,0,2210,322
2021-02-25,6,1,104,0,0,1496,284
2021-02-26,0,4,111,0,0,1115,72
2021-02-27,1,0,221,0,0,0,0
2021-02-28,1,3,118,0,0,0,0
2021-03-01,0,0,171,1,0,445,82
2021-03-02,0,0,307,0,0,1181,99
2021-03-03,5,0,267,0,0,2378,88
2021-03-04,5,2,233,0,0,1412,152
2021-03-05,0,0,248,0,0,679,76
2021-03-06,1,1,121,0,0,725,49
2021-03-07,6,1,176,0,0,0,0
2021-03-08,0,1,128,0,0,2410,390
2021-03-09,0,1,326,0,0,1719,491
2021-03-10,0,8,537,0,0,1749,853
2021-03-11,0,0,473,0,0,1468,1231
2021-03-12,4,3,185,1,0,536,510
2021-03-13,4,0,259,0,0,226,323
2021-03-14,0,0,116,0,0,13,127
2021-03-15,0,0,130,0,0,2018,1549
2021-03-16,0,0,299,0,0,1473,1445
2021-03-17,0,7,178,0,0,1010,938
2021-03-18,0,0,161,0,0,1394,1373
2021-03-19,0,5,141,0,0,786,652
2021-03-20,0,0,101,0,0,254,327
2021-03-21,0,0,64,0,0,0,0
2021-03-22,0,0,82,0,0,2470,2567
2021-03-23,0,0,336,0,0,2515,1194
2021-03-24,1,1,245,0,0,1186,981
2021-03-25,2,0,97,0,0,965,657
2021-03-26,1,0,2,0,0,632,316
2021-03-27,0,0,211,0,0,153,106
2021-03-28,1,1,77,0,0,0,0
2021-03-29,3,0,45,0,0,17,1
2021-03-30,0,0,145,0,0,2484,1109
2021-03-31,107,0,235,2,0,1369,591
2021-04-01,5,0,225,0,0,1695,573
2021-04-02,16,0,168,0,0,-4425,-1319
2021-04-03,1,0,89,0,0,83,137
2021-04-04,1,0,164,0,0,83,57
2021-04-05,2,0,105,0,0,1779,311
2021-04-06,0,2,170,2,0,3068,814
2021-04-07,11,2,225,0,0,3623,498
2021-04-08,5,0,205,0,0,2960,679
2021-04-09,7,4,0,0,0,2159,511
2021-04-10,12,2,588,4,0,836,111
2021-04-11,5,2,215,1,2,4150,224
2021-04-12,11,0,186,1,0,6856,1231
2021-04-13,11,3,267,1,0,6163,750
2021-04-14,13,102,344,2,0,6456,822
2021-04-15,42,3,246,1,0,4013,904
2021-04-16,22,2,270,1,1,4222,368
2021-04-17,32,0,366,4,0,1330,82
2021-04-18,19,8,255,0,0,1046,9
2021-04-19,13,0,152,2,0,7514,1061
2021-04-20,82,0,492,14,0,5531,983
2021-04-21,97,4,713,3,0,6334,889
2021-04-22,53,2,266,14,0,5954,847
2021-04-23,89,1,456,16,0,1794,592
2021-04-24,114,0,744,14,1,533,139
2021-04-25,180,15,646,38,3,350,20
2021-04-26,55,3,308,4,0,3864,1685
2021-04-27,207,16,645,0,0,4109,898
2021-04-28,124,32,676,56,2,5373,1189
2021-04-29,181,29,643,32,0,4686,978
2021-04-30,226,12,747,21,4,2987,398
2021-05-01,158,44,640,19,3,1060,112
2021-05-02,216,27,541,11,2,264,18
2021-05-03,101,30,438,10,6,3548,1353
2021-05-04,266,32,0,0,0,2347,2100
2021-05-05,287,33,1586,31,3,2627,869
2021-05-06,267,38,908,19,3,1646,945
2021-05-07,309,112,668,8,1,1504,640
2021-05-08,333,19,12174,21,15,149,92
2021-05-09,237,128,1136,8,3,434,14
2021-05-10,133,47,522,1,10,2308,1513
2021-05-11,269,45,1345,21,6,1741,1678
2021-05-12,338,98,1738,15,9,1610,698
2021-05-13,366,91,1486,9,12,2045,1074
2021-05-14,275,66,1115,6,13,858,321
2021-05-15,304,53,927,1,6,273,79
2021-05-16,241,108,923,5,13,253,7
2021-05-17,273,104,1219,9,7,4050,14
2021-05-18,365,192,1723,7,12,5377,21
2021-05-19,244,215,1446,4,6,2082,9
2021-05-20,326,218,2039,4,11,2043,66
2021-05-21,309,225,1541,2,13,559,5
2021-05-22,252,214,1457,6,13,100,2
2021-05-23,223,137,1194,1,14,173,0
2021-05-24,191,137,1006,6,12,5864,4
2021-05-25,276,161,1037,5,18,6285,12
2021-05-26,260,131,198,0,12,1022,14
2021-05-27,228,195,2502,4,11,762,13
2021-05-28,192,134,1204,4,5,718,32
2021-05-29,156,156,1046,1,7,244,10
2021-05-30,192,109,868,3,13,83,0
2021-05-31,117,215,689,4,0,6342,12
2021-06-01,174,373,1212,1,9,6028,9
2021-06-02,218,94,1060,3,27,2135,32
2021-06-03,168,284,1368,0,5,2648,15
2021-06-04,147,148,1161,3,12,1817,40
2021-06-05,309,177,1460,2,6,209,1
2021-06-06,77,160,842,0,4,580,6
2021-06-07,145,169,1014,2,3,9116,34
2021-06-08,133,153,1104,4,3,9834,55
2021-06-09,186,965,1220,1,3,10653,32
2021-06-10,113,117,1228,6,6,7980,115
2021-06-11,116,209,1527,3,4,9006,37
2021-06-12,96,235,1259,2,3,3509,3
2021-06-13,82,204,772,4,5,3235,11
2021-06-14,109,405,1136,2,3,13418,64
2021-06-15,101,322,1373,5,3,12054,69
2021-06-16,111,374,1144,8,2,11196,106
2021-06-17,76,398,1031,4,5,9133,256
2021-06-18,56,362,804,2,1,9509,138
2021-06-19,94,171,1163,2,1,2936,27
2021-06-20,57,143,835,2,1,4339,19
2021-06-21,126,166,735,0,6,10018,132
2021-06-22,64,146,897,3,2,10053,252
2021-06-23,103,277,1258,5,0,10522,315
2021-06-24,88,155,985,0,2,9151,810
2021-06-25,130,127,1220,2,2,12098,276
2021-06-26,91,106,1467,0,6,5440,49
2021-06-27,111,73,1343,2,0,4082,24
2021-06-28,56,175,968,1,6,11458,1123
2021-06-29,94,108,1208,2,0,10782,1913
2021-06-30,128,165,1628,1,2,10435,1969
2021-07-01,66,82,1163,1,3,6961,2118
2021-07-02,77,116,1145,2,0,7002,2090
2021-07-03,69,94,941,1,1,2124,385
2021-07-04,68,86,1107,1,0,5059,962
2021-07-05,40,81,1014,1,0,8498,3546
2021-07-06,60,113,1112,1,4,8560,4673
2021-07-07,44,105,969,1,2,7922,4852
2021-07-08,64,125,954,5,0,6257,4177
2021-07-09,60,86,1007,1,2,7538,4024
2021-07-10,111,111,1406,2,0,1892,1057
2021-07-11,78,77,1129,3,0,3405,1088
2021-07-12,76,83,676,1,4,6758,5779
2021-07-13,88,80,1023,2,3,8820,4798
2021-07-14,109,49,941,3,2,7448,5284
2021-07-15,132,97,1167,2,0,6089,4414
2021-07-16,95,61,2031,-1,3,7093,2703
2021-07-17,100,60,1016,5,5,3246,1014
2021-07-18,106,56,920,9,4,5489,1935
2021-07-19,62,60,952,2,2,10155,3913
2021-07-20,94,72,1778,7,2,9356,3860
2021-07-21,105,41,987,3,3,7376,4534
2021-07-22,81,60,1168,1,1,6364,4051
2021-07-23,92,77,1528,0,1,6051,3342
2021-07-24,124,59,1451,3,1,2444,801
2021-07-25,68,85,1017,6,4,2194,1127
2021-07-26,54,78,871,2,3,5525,3586
2021-07-27,110,42,1425,3,5,4809,2777
2021-07-28,114,75,1722,3,2,3882,2295
2021-07-29,67,113,1464,1,4,2821,2032
2021-07-30,60,75,1508,5,5,2967,1635
2021-07-31,159,95,1436,4,5,2765,507
2021-08-01,73,51,922,3,4,689,640
2021-08-02,59,94,1376,5,4,3026,1521
2021-08-03,68,99,1470,5,3,2430,1371
2021-08-04,145,79,2153,4,2,2206,1243
2021-08-05,118,87,2491,5,2,1624,1305
2021-08-06,110,79,1921,5,1,1933,1078
2021-08-07,106,75,1719,2,1,700,589
2021-08-08,77,89,1061,4,2,437,195
2021-08-09,81,60,1812,4,0,1870,2261
2021-08-10,102,117,2149,8,0,2350,3185
2021-08-11,64,78,2269,3,6,1856,2014
2021-08-12,80,82,5460,0,2,871,1302
2021-08-13,81,81,-1395,0,1,1617,1660
2021-08-14,61,124,1386,2,3,556,343
2021-08-15,54,102,1109,2,4,99,84
2021-08-16,44,111,1293,0,4,1446,2981
2021-08-17,79,137,1527,5,2,1513,4035
2021-08-18,57,88,1697,0,1,1513,2157
2021-08-19,59,89,1808,2,0,644,1299
2021-08-20,92,76,2233,7,1,1234,1220
2021-08-21,72,108,1834,2,0,362,543
2021-08-22,35,52,1448,1,1,191,241
2021-08-23,33,87,2118,5,0,1217,3313
2021-08-24,47,73,2435,1,1,1457,3450
2021-08-25,49,62,2423,3,1,1152,2526
2021-08-26,60,84,3214,2,0,677,1957
2021-08-27,63,78,2392,10,2,1287,2289
2021-08-28,79,66,1996,3,0,0,0
2021-08-29,52,64,1370,7,148,487,896
2021-08-30,31,70,1397,0,-145,675,1989
2021-08-31,80,27,2118,2,3,1704,4978
2021-09-01,74,76,1942,8,0,1208,4261
2021-09-02,47,66,2292,4,-10,759,3308
2021-09-03,40,56,2296,3,16,1221,4273
2021-09-04,58,58,1975,6,0,412,1373
2021-09-05,54,66,1486,3,0,475,1062
2021-09-06,32,44,2320,7,5,1571,7265
2021-09-07,47,50,2219,-1,1,1814,7412
2021-09-08,50,48,2524,2,2,1739,7561
2021-09-09,25,70,2828,3,0,1146,6497
2021-09-10,45,48,1962,6,0,1524,6730
2021-09-11,39,44,1593,4,2,355,1997
2021-09-12,36,51,1546,3,3,632,2128
